Вектор Мощи,Скорость перехода через портал,Приток Силы Потока,Ритм магического ядра,Поток Энергий,Сила Левого Потока,Сила Правого Потока,Пламя Стихий,Приток давления Выдоха Истока,Давление выдоха Истока,Печать Чародея,Эмульсия Истока,Дыхание Истока,Гармония Бессмертия,Тип Вектора Мощи
3.144,4.6299600000000005,8375.598,145.21865433561652,7060.4,60.305,60.305,565.799,1.392,7.43,11.5,0.228,0.999,0.998,Ниже среднего
4.161,6.17328,14718.249,162.04879449942777,7727.901,113.741,113.741,619.334,1.663,8.847,16.251,0.322,0.999,0.998,Ниже среднего
5.14,7.7166,21624.789,201.5163088472109,8469.144,175.248,175.248,683.982,2.088,11.011,23.934,0.474,0.999,0.998,Выше среднего
6.175,9.25992,29763.058,241.5631328803161,8799.315,245.953,245.953,749.985,2.512,13.133,32.837,0.65,0.999,0.998,Выше среднего
7.148,10.80324,39004.141,280.4447401982049,9120.357,332.4,332.4,799.026,2.983,15.45,42.296,0.837,0.999,0.998,Сильный
8.206,12.34656,50992.727,323.31575130713213,9299.971,437.948,437.948,895.609,3.594,18.329,58.293,1.154,0.999,0.998,Сильный
9.3,13.88988,72774.046,372.8434830897508,9742.3,644.79,644.79,1041.136,4.532,22.511,86.346,1.709,0.999,0.998,Сильный
1.138,1.54332,2744.715,147.0499934131491,6670.858,10.549,10.549,500.282,1.199,6.377,0.212,0.133,0.999,0.999,Слабый
2.088,3.08664,4178.319,140.80021370785272,6760.357,22.328,22.328,528.935,1.24,6.624,21.813,0.184,0.999,0.999,Слабый
3.144,4.6299600000000005,8375.662,145.21875905537163,7062.904,60.318,60.318,565.035,1.391,7.423,11.468,0.227,0.999,0.999,Ниже среднего
4.161,6.17328,14718.414,162.04889921918286,7729.859,113.742,113.742,618.502,1.663,8.838,16.21,0.321,0.999,0.999,Ниже среднего
5.14,7.7166,21625.026,201.5164135669661,8470.035,175.242,175.242,683.064,2.087,11.0,23.88,0.473,0.999,0.999,Выше среднего
6.175,9.25992,29763.083,241.5622951222752,8800.335,245.954,245.954,748.937,2.512,13.12,32.767,0.649,0.999,0.999,Выше среднего
7.148,10.80324,39003.652,280.44484491796,9120.855,332.439,332.439,798.053,2.982,15.434,42.217,0.836,0.999,0.999,Сильный
8.206,12.34656,50992.686,323.31554186762185,9300.388,437.947,437.947,894.596,3.594,18.309,58.198,1.152,0.999,0.999,Сильный
9.3,,72774.161,372.84421612803663,9743.156,644.834,644.834,1040.293,4.531,22.484,86.243,1.707,0.999,0.999,Сильный
1.138,1.54332,3584.106,147.53474115959804,6676.947,10.835,10.835,523.642,1.229,6.54,0.0,0.161,0.999,1.0,Слабый
2.088,3.08664,4057.218,140.8323626726744,6762.996,22.378,22.378,524.823,1.236,6.598,21.257,0.179,0.999,1.0,Слабый
3.144,,8375.794,145.21875905537163,7065.413,60.32,60.32,564.274,1.391,7.416,11.435,0.226,0.999,1.0,Ниже среднего
4.161,6.17328,14718.454,162.04889921918286,7731.809,113.746,113.746,617.671,1.662,8.83,16.169,0.32,0.999,1.0,Ниже среднего
5.14,7.7166,21625.216,201.51662300647635,8470.925,175.215,175.215,682.149,2.087,10.989,23.826,0.472,0.999,1.0,Выше среднего
6.175,9.25992,29763.123,241.5613526444791,8801.356,245.947,245.947,747.892,2.511,13.107,32.696,0.647,0.999,1.0,Выше среднего
7.148,10.80324,39003.066,280.4451590772253,9121.352,332.357,332.357,797.081,2.982,15.417,42.139,0.834,0.999,1.0,Сильный
8.206,12.34656,50992.652,323.3153324281117,9300.804,438.002,438.002,893.586,3.593,18.289,58.103,1.15,0.999,1.0,Сильный
9.3,,72775.262,372.8441114082816,9744.02,644.894,644.894,1039.458,4.529,22.458,86.142,1.705,0.999,1.0,Сильный
1.138,1.54332,3335.759,143.2472002257338,6589.002,8.302,8.302,542.37,1.215,6.621,9.204,0.182,1.0,0.975,Слабый
2.088,3.08664,4806.008,146.0515952678383,6731.592,31.562,31.562,547.838,1.275,6.935,0.0,0.183,1.0,0.975,Слабый
3.144,4.6299600000000005,8373.238,145.21666466026923,7000.812,60.275,60.275,583.361,1.394,7.597,12.249,0.242,1.0,0.975,Ниже среднего
4.161,6.17328,14716.254,162.04722370310094,7681.388,113.711,113.711,638.629,1.668,9.055,17.201,0.341,1.0,0.975,Ниже среднего
5.14,7.7166,21620.42,201.5124342162716,8447.868,175.196,175.196,705.258,2.094,11.273,25.187,0.499,1.0,0.975,Выше среднего
6.175,9.25992,29760.29,241.5688924668477,8774.982,245.93,245.93,774.429,2.52,13.447,34.473,0.683,1.0,0.975,Выше среднего
7.148,10.80324,39021.024,280.427356718855,9108.373,332.626,332.626,821.538,2.997,15.845,44.121,0.874,1.0,0.975,Сильный
8.206,12.34656,50977.147,323.2636008690825,9289.348,437.951,437.951,919.103,3.612,18.802,60.497,1.198,1.0,0.975,Сильный
9.3,13.88988,72752.948,372.8378282229744,9719.855,645.005,645.005,1060.08,4.56,23.14,88.693,1.756,1.0,0.975,Сильный
1.138,,3319.684,142.8576427366887,6589.002,8.24,8.24,541.317,1.214,6.609,9.156,0.181,1.0,0.976,Слабый
2.088,3.08664,4463.882,145.91933421712213,6733.286,31.309,31.309,537.569,1.263,6.862,0.0,0.171,1.0,0.976,Слабый
3.144,4.6299600000000005,8373.247,145.21666466026923,7003.294,60.282,60.282,582.56,1.394,7.59,12.215,0.242,1.0,0.976,Ниже среднего
4.161,6.17328,14716.236,162.04732842285608,7683.287,113.718,113.718,637.747,1.667,9.045,17.158,0.34,1.0,0.976,Ниже среднего
5.14,7.7166,21620.506,201.5127483755369,8448.748,175.194,175.194,704.284,2.094,11.261,25.13,0.497,1.0,0.976,Выше среднего
6.175,,29760.421,241.569101906358,8775.988,245.959,245.959,773.31,2.52,13.433,34.399,0.681,1.0,0.976,Выше среднего
7.148,,39019.877,280.42871807567155,9108.879,332.583,332.583,820.501,2.997,15.828,44.038,0.872,1.0,0.976,Сильный
8.206,12.34656,50981.162,323.2733398063086,9289.847,437.993,437.993,918.03,3.611,18.782,60.4,1.196,1.0,0.976,Сильный
9.3,13.88988,72753.514,372.83866598101537,9720.84,644.822,644.822,1059.179,4.558,23.112,88.585,1.754,1.0,0.976,Сильный
1.138,1.54332,3303.553,142.46672389082698,6589.002,8.176,8.176,540.266,1.212,6.597,9.109,0.18,1.0,0.977,Слабый
2.088,3.08664,4297.975,145.80435192600078,6734.967,31.098,31.098,532.05,1.257,6.826,0.0,0.165,1.0,0.977,Слабый
3.144,4.6299600000000005,8373.35,145.21676938002437,7005.783,60.286,60.286,581.762,1.394,7.583,12.181,0.241,1.0,0.977,Ниже среднего
4.161,6.17328,14716.358,162.0474331426112,7685.2,113.721,113.721,636.868,1.667,9.036,17.115,0.339,1.0,0.977,Ниже среднего
5.14,7.7166,21620.857,201.51285309529203,8449.635,175.192,175.192,703.314,2.094,11.25,25.074,0.496,1.0,0.977,Выше среднего
6.175,9.25992,29760.56,241.5693113458682,8776.993,246.009,246.009,772.194,2.52,13.419,34.325,0.68,1.0,0.977,Выше среднего
7.148,10.80324,39019.09,280.4296605534676,9109.382,332.611,332.611,819.467,2.996,15.81,43.955,0.87,1.0,0.977,Сильный
8.206,12.34656,50984.168,323.2818221064734,9290.331,437.982,437.982,916.956,3.611,18.762,60.302,1.194,1.0,0.977,Сильный
9.3,13.88988,72754.244,372.8389801402807,9721.819,644.66,644.66,1058.282,4.557,23.084,88.476,1.751,1.0,0.977,Сильный
1.138,1.54332,3424.033,143.69770461225855,6599.696,8.88,8.88,541.552,1.219,6.622,8.094,0.181,1.0,0.978,Слабый
2.088,3.08664,4351.076,145.8540938096826,6737.707,31.193,31.193,532.709,1.259,6.827,0.0,0.166,1.0,0.978,Слабый
3.144,4.6299600000000005,8373.476,145.21676938002437,7008.275,60.284,60.284,580.966,1.394,7.575,12.148,0.24,1.0,0.978,Ниже среднего
4.161,,14716.51,162.0474331426112,7687.117,113.723,113.723,635.992,1.667,9.027,17.072,0.338,1.0,0.978,Ниже среднего
5.14,7.7166,21621.069,201.5129578150472,8450.518,175.216,175.216,702.346,2.093,11.238,25.017,0.495,1.0,0.978,Выше среднего
6.175,9.25992,29760.697,241.5693113458682,8777.999,246.017,246.017,771.08,2.519,13.406,34.252,0.678,1.0,0.978,Выше среднего
7.148,10.80324,39018.302,280.430812470774,9109.885,332.602,332.602,818.436,2.995,15.793,43.873,0.869,1.0,0.978,Сильный
8.206,12.34656,50986.479,323.28862889055614,9290.803,437.881,437.881,915.883,3.61,18.741,60.204,1.192,1.0,0.978,Сильный
9.3,13.88988,72755.195,372.8395037390563,9722.797,644.989,644.989,1057.389,4.556,23.057,88.369,1.749,1.0,0.978,Сильный
1.138,1.54332,3311.386,142.76559407193847,6596.008,8.284,8.284,540.817,1.213,6.589,12.11,0.184,1.0,0.979,Слабый
2.088,3.08664,4078.831,145.6115628568255,6738.668,30.739,30.739,524.784,1.249,6.768,0.0,0.157,1.0,0.979,Слабый
3.144,,8373.509,145.2168740997795,7010.761,60.291,60.291,580.17,1.394,7.568,12.114,0.24,1.0,0.979,Ниже среднего
4.161,6.17328,14716.593,162.04753786236634,7689.031,113.723,113.723,635.117,1.667,9.018,17.03,0.337,1.0,0.979,Ниже среднего
5.14,7.7166,21621.186,201.5131672545573,8451.399,175.197,175.197,701.38,2.093,11.227,24.961,0.494,1.0,0.979,Выше среднего
6.175,9.25992,29760.86,241.56941606562336,8779.005,246.016,246.016,769.971,2.519,13.392,34.178,0.677,1.0,0.979,Выше среднего
7.148,10.80324,39017.526,280.4318596683252,9110.388,332.482,332.482,817.408,2.995,15.776,43.79,0.867,1.0,0.979,Сильный
8.206,12.34656,50988.209,323.2938648783121,9291.265,437.955,437.955,914.811,3.61,18.721,60.106,1.19,1.0,0.979,Сильный
9.3,13.88988,72756.546,372.83981789832166,9723.775,644.818,644.818,1056.501,4.555,23.029,88.262,1.747,1.0,0.979,Сильный
1.138,1.54332,3295.188,142.59259703648084,6597.162,8.153,8.153,540.145,1.212,6.58,12.78,0.184,1.0,0.98,Слабый
2.088,3.08664,3915.131,145.43343455336694,6739.975,30.412,30.412,519.523,1.243,6.728,0.0,0.151,1.0,0.98,Слабый
3.144,4.6299600000000005,8373.651,145.2168740997795,7013.255,60.289,60.289,579.378,1.394,7.56,12.081,0.239,1.0,0.98,Ниже среднего
4.161,6.17328,14716.659,162.04753786236634,7690.945,113.708,113.708,634.245,1.667,9.009,16.987,0.336,1.0,0.98,Ниже среднего
5.14,7.7166,21621.215,201.5133766940676,8452.279,175.21,175.21,700.416,2.093,11.215,24.905,0.493,1.0,0.98,Выше среднего
6.175,9.25992,29760.971,241.56973022488867,8780.011,246.02,246.02,768.864,2.519,13.378,34.105,0.675,1.0,0.98,Выше среднего
7.148,10.80324,39016.781,280.4326974263661,9110.891,332.485,332.485,816.383,2.994,15.758,43.708,0.865,1.0,0.98,Сильный
8.206,12.34656,50989.333,323.29847254753736,9291.718,438.072,438.072,913.74,3.609,18.7,60.007,1.188,1.0,0.98,Сильный
9.3,13.88988,72757.265,372.8400273378319,9724.737,644.726,644.726,1055.612,4.554,23.002,88.154,1.745,1.0,0.98,Сильный
1.138,1.54332,3258.532,144.37230927473942,6610.752,9.119,9.119,533.368,1.214,6.575,6.86,0.172,1.0,0.981,Слабый
2.088,3.08664,3553.026,144.94177530308014,6739.403,29.521,29.521,508.767,1.23,6.642,0.0,0.138,1.0,0.981,Слабый
3.144,4.6299600000000005,8373.698,145.2168740997795,7015.743,60.28,60.28,578.586,1.394,7.553,12.047,0.238,1.0,0.981,Ниже среднего
4.161,,14716.736,162.04764258212143,7692.861,113.725,113.725,633.375,1.666,9.0,16.945,0.335,1.0,0.981,Ниже среднего
5.14,7.7166,21621.51,201.51348141382272,8453.165,175.203,175.203,699.455,2.093,11.204,24.848,0.492,1.0,0.981,Выше среднего
6.175,9.25992,29761.117,241.56973022488867,8781.017,245.94,245.94,767.761,2.518,13.364,34.032,0.674,1.0,0.981,Выше среднего
7.148,10.80324,39016.014,280.4337446239173,9111.394,332.493,332.493,815.361,2.994,15.741,43.626,0.864,1.0,0.981,Сильный
8.206,12.34656,50990.186,323.30213773896656,9292.166,437.919,437.919,912.672,3.608,18.68,59.908,1.186,1.0,0.981,Сильный
9.3,13.88988,72758.56,372.8400273378319,9725.702,644.988,644.988,1054.729,4.553,22.974,88.048,1.743,1.0,0.981,Сильный
1.138,,2757.515,142.61448346530082,6601.398,8.14,8.14,521.563,1.193,6.46,11.497,0.162,1.0,0.982,Слабый
2.088,3.08664,3140.085,144.17763524997198,6737.025,28.147,28.147,497.089,1.214,6.554,2.713,0.126,1.0,0.982,Слабый
3.144,4.6299600000000005,8373.759,145.2169788195346,7018.233,60.293,60.293,577.795,1.394,7.546,12.014,0.238,1.0,0.982,Ниже среднего
4.161,,14716.838,162.04774730187654,7694.782,113.717,113.717,632.507,1.666,8.991,16.902,0.335,1.0,0.982,Ниже среднего
5.14,7.7166,21621.64,201.513690853333,8454.048,175.228,175.228,698.497,2.092,11.192,24.792,0.491,1.0,0.982,Выше среднего
6.175,9.25992,29761.251,241.5699396643989,8782.024,245.999,245.999,766.661,2.518,13.35,33.959,0.672,1.0,0.982,Выше среднего
7.148,10.80324,39015.295,280.43458238195825,9111.896,332.525,332.525,814.341,2.993,15.724,43.545,0.862,1.0,0.982,Сильный
8.206,12.34656,50990.902,323.30527933162017,9292.611,437.934,437.934,911.606,3.607,18.659,59.81,1.184,1.0,0.982,Сильный
9.3,13.88988,72759.725,372.8404462168524,9726.66,645.05,645.05,1053.848,4.552,22.947,87.942,1.741,1.0,0.982,Сильный
1.138,1.54332,3175.771,144.59839922604277,6616.92,9.238,9.238,528.871,1.211,6.547,6.16,0.167,1.0,0.983,Слабый
2.088,3.08664,2868.357,143.2854229363525,6733.714,26.571,26.571,491.626,1.202,6.485,6.617,0.123,1.0,0.983,Слабый
3.144,4.6299600000000005,8373.924,145.2169788195346,7020.731,60.296,60.296,577.008,1.393,7.538,11.98,0.237,1.0,0.983,Ниже среднего
4.161,6.17328,14716.855,162.04774730187654,7696.698,113.722,113.722,631.64,1.666,8.982,16.86,0.334,1.0,0.983,Ниже среднего
5.14,7.7166,21621.86,201.5137955730881,8454.933,175.185,175.185,697.541,2.092,11.181,24.737,0.49,1.0,0.983,Выше среднего
6.175,9.25992,29761.403,241.5701491039092,8783.031,245.951,245.951,765.564,2.518,13.337,33.886,0.671,1.0,0.983,Выше среднего
7.148,10.80324,39014.536,280.43562957950945,9112.398,332.556,332.556,813.324,2.992,15.707,43.463,0.861,1.0,0.983,Сильный
8.206,12.34656,50991.44,323.30800204525326,9293.052,437.979,437.979,910.543,3.607,18.639,59.711,1.182,1.0,0.983,Сильный
9.3,13.88988,72759.707,372.8412839748933,9727.597,644.873,644.873,1052.964,4.55,22.92,87.834,1.739,1.0,0.983,Сильный
1.138,1.54332,2504.755,142.71847018213464,6606.614,8.191,8.191,511.385,1.184,6.396,9.911,0.149,1.0,0.984,Слабый
2.088,3.08664,2941.753,141.89610594517995,6727.513,24.162,24.162,499.197,1.202,6.487,14.435,0.138,1.0,0.984,Слабый
3.144,4.6299600000000005,8373.938,145.21708353928972,7023.219,60.293,60.293,576.22,1.393,7.531,11.947,0.236,1.0,0.984,Ниже среднего
4.161,6.17328,14716.899,162.04785202163166,7698.618,113.729,113.729,630.776,1.666,8.973,16.817,0.333,1.0,0.984,Ниже среднего
5.14,7.7166,21621.758,201.51410973235343,8455.81,175.185,175.185,696.586,2.092,11.169,24.681,0.489,1.0,0.984,Выше среднего
6.175,9.25992,29761.562,241.5701491039092,8784.037,245.978,245.978,764.471,2.517,13.323,33.813,0.669,1.0,0.984,Выше среднего
7.148,10.80324,39013.87,280.43625789804014,9112.9,332.565,332.565,812.31,2.992,15.69,43.382,0.859,1.0,0.984,Сильный
8.206,12.34656,50991.904,323.31020116011075,9293.49,438.091,438.091,909.483,3.606,18.618,59.613,1.18,1.0,0.984,Сильный
9.3,13.88988,72761.155,372.84149341440354,9728.549,645.042,645.042,1052.09,4.549,22.892,87.729,1.737,1.0,0.984,Сильный
1.138,1.54332,2562.342,142.1567534156728,6605.506,7.888,7.888,514.928,1.185,6.399,12.961,0.156,1.0,0.985,Слабый
2.088,3.08664,3666.781,140.9402240204477,6724.276,22.552,22.552,523.853,1.225,6.618,20.623,0.173,1.0,0.985,Слабый
3.144,4.6299600000000005,8374.005,145.21729297879995,7025.715,60.298,60.298,575.435,1.393,7.524,11.913,0.236,1.0,0.985,Ниже среднего
4.161,,14717.026,162.0479567413868,7700.546,113.706,113.706,629.915,1.666,8.964,16.775,0.332,1.0,0.985,Ниже среднего
5.14,7.7166,21622.244,201.51410973235343,8456.703,175.236,175.236,695.636,2.091,11.158,24.625,0.487,1.0,0.985,Выше среднего
6.175,,29761.669,241.57035854341945,8785.044,245.989,245.989,763.38,2.517,13.309,33.741,0.668,1.0,0.985,Выше среднего
7.148,10.80324,39013.145,280.43720037583626,9113.401,332.507,332.507,811.299,2.991,15.672,43.3,0.857,1.0,0.985,Сильный
8.206,12.34656,50992.262,323.3120861157029,9293.926,437.94,437.94,908.426,3.605,18.598,59.514,1.178,1.0,0.985,Сильный
9.3,13.88988,72761.966,372.8420170131792,9729.487,644.737,644.737,1051.216,4.548,22.865,87.623,1.735,1.0,0.985,Сильный
1.138,1.54332,2334.559,143.04969876757812,6613.272,8.361,8.361,503.069,1.178,6.35,7.204,0.138,1.0,0.986,Слабый
2.088,3.08664,4276.552,140.69381843665116,6725.419,22.143,22.143,541.315,1.244,6.725,22.775,0.196,1.0,0.986,Слабый
3.144,4.6299600000000005,8374.233,145.21792129733066,7028.223,60.3,60.3,574.653,1.393,7.517,11.88,0.235,1.0,0.986,Ниже среднего
4.161,6.17328,14717.123,162.0479567413868,7702.473,113.725,113.725,629.055,1.665,8.955,16.733,0.331,1.0,0.986,Ниже среднего
5.14,7.7166,21622.415,201.51421445210852,8457.588,175.234,175.234,694.688,2.091,11.147,24.57,0.486,1.0,0.986,Выше среднего
6.175,9.25992,29761.779,241.57035854341945,8786.06,246.008,246.008,762.294,2.516,13.296,33.669,0.667,1.0,0.986,Выше среднего
7.148,,39012.466,280.43772397461186,9113.902,332.549,332.549,810.291,2.991,15.655,43.219,0.856,1.0,0.986,Сильный
8.206,12.34656,50992.556,323.3134474725195,9294.359,438.052,438.052,907.373,3.604,18.577,59.416,1.176,1.0,0.986,Сильный
9.3,13.88988,72762.938,372.8418075736689,9730.419,644.724,644.724,1050.344,4.547,22.838,87.517,1.732,1.0,0.986,Сильный
1.138,1.54332,2272.815,143.19944801739925,6616.518,8.438,8.438,499.984,1.176,6.331,6.106,0.134,1.0,0.987,Слабый
2.088,3.08664,4674.998,140.72125501249246,6728.169,22.208,22.208,551.5,1.257,6.792,23.041,0.209,1.0,0.987,Слабый
3.144,4.6299600000000005,8374.342,145.2180260170858,7030.721,60.301,60.301,573.871,1.393,7.509,11.847,0.235,1.0,0.987,Ниже среднего
4.161,6.17328,14717.137,162.0480614611419,7704.397,113.73,113.73,628.197,1.665,8.946,16.691,0.33,1.0,0.987,Ниже среднего
5.14,7.7166,21622.736,201.5143191718637,8458.478,175.22,175.22,693.742,2.091,11.135,24.514,0.485,1.0,0.987,Выше среднего
6.175,9.25992,29761.923,241.5704632631745,8787.08,245.974,245.974,761.212,2.516,13.282,33.597,0.665,1.0,0.987,Выше среднего
7.148,10.80324,39011.761,280.4385617326528,9114.403,332.525,332.525,809.285,2.99,15.638,43.138,0.854,1.0,0.987,Сильный
8.206,12.34656,50992.704,323.31501826884625,9294.791,438.047,438.047,906.322,3.604,18.557,59.318,1.174,1.0,0.987,Сильный
9.3,,72764.346,372.8413886946484,9731.353,645.003,645.003,1049.477,4.546,22.811,87.413,1.73,1.0,0.987,Сильный
1.138,1.54332,3583.522,141.24579626588687,6608.164,7.384,7.384,547.072,1.218,6.574,17.916,0.199,1.0,0.988,Слабый
2.088,3.08664,5395.544,140.9354069117122,6732.073,22.591,22.591,569.394,1.28,6.912,22.709,0.231,1.0,0.988,Слабый
3.144,,8374.405,145.21813073684092,7033.215,60.302,60.302,573.09,1.393,7.502,11.814,0.234,1.0,0.988,Ниже среднего
4.161,6.17328,14717.308,162.0480614611419,7706.334,113.73,113.73,627.343,1.665,8.937,16.649,0.33,1.0,0.988,Ниже среднего
5.14,7.7166,21622.936,201.51452861137392,8459.364,175.24,175.24,692.799,2.091,11.124,24.459,0.484,1.0,0.988,Выше среднего
6.175,9.25992,29762.067,241.57077742243987,8788.101,245.949,245.949,760.134,2.516,13.269,33.525,0.664,1.0,0.988,Выше среднего
